species,sp_area,sister_area,intersection,union,minimal_area,divergence_time
macuxi,81.9583158328725,792.671271121418,81.9583158328725,792.671271121418,81.9583158328725,3.48338
mayarae,242.113481054351,792.671271121418,242.113481054351,792.671271121418,242.113481054351,0.49164
mellina,3.17878382402901,1174.15975621676,3.178783824029,1174.15975621676,3.17878382402901,5.35138
multispicata,411.916632586246,1057.68557943686,322.33445743086,1147.26775459225,411.916632586246,3.27
navioensis,232.624306036912,612.852281498213,232.624306036913,612.852281498213,232.624306036912,6.20718
octopetala,12.5680496035421,0.358363024694497,0.322476273912864,12.6039363543237,0.358363024694497,3.56245
penduliflora,0.0413728633524981,234.025599444561,0.0413728633524979,234.025599444561,0.0413728633524981,3.60142
pepericarpa,100.668968738001,234.025599444561,100.668968738001,234.025599444561,100.668968738001,4.4495
petroniana,14.8663300824775,13.51471299093,10.8914903353593,17.4895527380481,13.51471299093,2.06338
polyandra,16.1516728620917,0.277211206995002,0.277211206995009,16.1516728620917,0.277211206995002,0.40276
pterocaulon,146.082619752466,792.671271121418,77.7182381203384,861.035652753545,146.082619752466,6.89478
punctata,1013.78605669042,1204.39401011175,823.33346758742,1394.84659921476,1013.78605669042,11.17917
racemifera,17.318656486335,41.3232096035808,17.3042374560035,41.3376286339122,17.318656486335,2.67517
robusta,1.10683250486401,234.025599444561,1.10683250486401,234.025599444561,1.10683250486401,1.9265
rondoniensis,46.8884444458204,46.522019861753,0,93.4104643075734,46.522019861753,2.47851
rufescens,575.814895512998,114.378762537115,100.797320452955,589.396337597159,114.378762537115,3.93513
ruficalyx,646.556264675875,1023.21224345827,632.058425860087,1037.71008227405,646.556264675875,2.70592
ruschiana,0.504037756833995,12.4207392180905,0.128354218645605,12.7964227562789,0.504037756833995,2.37315
sclerophylla,35.92174769943,85.554227257755,26.6685821411399,94.807392816045,35.92174769943,0.59381
secundiflora,9.416904314694,612.852281498213,9.416904314694,612.852281498213,9.416904314694,3.29188
serialis,612.852281498213,9.416904314694,9.416904314694,612.852281498213,9.416904314694,3.29188
setosociliata,5.03597178949698,104.60197156881,4.22278410765419,105.415159250653,5.03597178949698,2.24056
shepherdii,13.51471299093,14.8663300824775,10.8914903353594,17.4895527380481,13.51471299093,2.06338
stenostachya,1218.64769670055,880.168185059042,876.376610177592,1222.439271582,880.168185059042,7.38152
suberosa,0.3649134797725,280.078278686521,0.364913479772504,280.078278686521,0.3649134797725,10.18462
tiliifolia,114.378762537115,575.814895512998,100.797320452955,589.396337597158,114.378762537115,3.93513
valtheri,46.522019861753,46.8884444458204,0,93.4104643075734,46.522019861753,2.47851
willdenowii,15.4658356942816,25.981658510634,13.3726626334139,28.0748315715018,15.4658356942816,1.06255
